S No.,Year,State,Industry,Count,Last Update
1538,2021,Haryana,Pets & Animals,2,2/10/2022 4:00
1539,2021,Haryana,Professional & Commercial Services,66,2/10/2022 4:00
1540,2021,Haryana,Real Estate,10,2/10/2022 4:00
1541,2021,Haryana,Renewable Energy,23,2/10/2022 4:00
1542,2021,Haryana,Retail,26,2/10/2022 4:00
1543,2021,Haryana,Robotics,3,2/10/2022 4:00
1544,2021,Haryana,Safety,2,2/10/2022 4:00
1545,2021,Haryana,Security Solutions,14,2/10/2022 4:00
1546,2021,Haryana,Social Impact,1,2/10/2022 4:00
1547,2021,Haryana,Social Network,8,2/10/2022 4:00
1548,2021,Haryana,Sports,5,2/10/2022 4:00
1549,2021,Haryana,Technology Hardware,30,2/10/2022 4:00
1550,2021,Haryana,Telecommunication & Networking,14,2/10/2022 4:00
1551,2021,Haryana,Textiles & Apparel,8,2/10/2022 4:00
1552,2021,Haryana,Toys and Games,5,2/10/2022 4:00
1553,2021,Haryana,Transportation & Storage,18,2/10/2022 4:00
1554,2021,Haryana,Travel & Tourism,22,2/10/2022 4:00
1555,2021,Haryana,Waste Management,10,2/10/2022 4:00
1556,2021,Himachal Pradesh,Aeronautics Aerospace & Defence,1,2/10/2022 4:00
1557,2021,Himachal Pradesh,Agriculture,4,2/10/2022 4:00
1558,2021,Himachal Pradesh,AI,2,2/10/2022 4:00
1559,2021,Himachal Pradesh,Architecture Interior Design,1,2/10/2022 4:00
1560,2021,Himachal Pradesh,Chemicals,1,2/10/2022 4:00
1561,2021,Himachal Pradesh,Computer Vision,1,2/10/2022 4:00
1562,2021,Himachal Pradesh,Construction,4,2/10/2022 4:00
1563,2021,Himachal Pradesh,Design,1,2/10/2022 4:00
1564,2021,Himachal Pradesh,Education,3,2/10/2022 4:00
1565,2021,Himachal Pradesh,Events,1,2/10/2022 4:00
1566,2021,Himachal Pradesh,Fashion,3,2/10/2022 4:00
1567,2021,Himachal Pradesh,Finance Technology,1,2/10/2022 4:00
1568,2021,Himachal Pradesh,Food & Beverages,3,2/10/2022 4:00
1569,2021,Himachal Pradesh,Green Technology,1,2/10/2022 4:00
1570,2021,Himachal Pradesh,Healthcare & Lifesciences,3,2/10/2022 4:00
1571,2021,Himachal Pradesh,Internet of Things,1,2/10/2022 4:00
1572,2021,Himachal Pradesh,IT Services,3,2/10/2022 4:00
1573,2021,Himachal Pradesh,Logistics,2,2/10/2022 4:00
1574,2021,Himachal Pradesh,Non- Renewable Energy,2,2/10/2022 4:00
1575,2021,Himachal Pradesh,Others,3,2/10/2022 4:00
1576,2021,Himachal Pradesh,Professional & Commercial Services,2,2/10/2022 4:00
1577,2021,Himachal Pradesh,Renewable Energy,4,2/10/2022 4:00
1578,2021,Himachal Pradesh,Retail,1,2/10/2022 4:00
1579,2021,Himachal Pradesh,Textiles & Apparel,2,2/10/2022 4:00
1580,2021,Himachal Pradesh,Toys and Games,1,2/10/2022 4:00
1581,2021,Himachal Pradesh,Transportation & Storage,1,2/10/2022 4:00
1582,2021,Himachal Pradesh,Travel & Tourism,3,2/10/2022 4:00
1583,2021,Himachal Pradesh,Waste Management,1,2/10/2022 4:00
1584,2021,Jammu and Kashmir,Advertising,1,2/10/2022 4:00
1585,2021,Jammu and Kashmir,Aeronautics Aerospace & Defence,2,2/10/2022 4:00
1586,2021,Jammu and Kashmir,Agriculture,12,2/10/2022 4:00
1587,2021,Jammu and Kashmir,AI,1,2/10/2022 4:00
1588,2021,Jammu and Kashmir,Automotive,4,2/10/2022 4:00
1589,2021,Jammu and Kashmir,Construction,18,2/10/2022 4:00
1590,2021,Jammu and Kashmir,Design,1,2/10/2022 4:00
1591,2021,Jammu and Kashmir,Education,4,2/10/2022 4:00
1592,2021,Jammu and Kashmir,Finance Technology,1,2/10/2022 4:00
1593,2021,Jammu and Kashmir,Food & Beverages,5,2/10/2022 4:00
1594,2021,Jammu and Kashmir,Green Technology,1,2/10/2022 4:00
1595,2021,Jammu and Kashmir,Healthcare & Lifesciences,10,2/10/2022 4:00
1596,2021,Jammu and Kashmir,Human Resources,3,2/10/2022 4:00
1597,2021,Jammu and Kashmir,Internet of Things,1,2/10/2022 4:00
1598,2021,Jammu and Kashmir,IT Services,8,2/10/2022 4:00
1599,2021,Jammu and Kashmir,Non- Renewable Energy,31,2/10/2022 4:00
1600,2021,Jammu and Kashmir,Others,1,2/10/2022 4:00
1601,2021,Jammu and Kashmir,Pets & Animals,1,2/10/2022 4:00
1602,2021,Jammu and Kashmir,Professional & Commercial Services,5,2/10/2022 4:00
1603,2021,Jammu and Kashmir,Real Estate,1,2/10/2022 4:00
1604,2021,Jammu and Kashmir,Renewable Energy,6,2/10/2022 4:00
1605,2021,Jammu and Kashmir,Retail,3,2/10/2022 4:00
1606,2021,Jammu and Kashmir,Robotics,1,2/10/2022 4:00
1607,2021,Jammu and Kashmir,Security Solutions,3,2/10/2022 4:00
1608,2021,Jammu and Kashmir,Social Impact,1,2/10/2022 4:00
1609,2021,Jammu and Kashmir,Textiles & Apparel,1,2/10/2022 4:00
1610,2021,Jammu and Kashmir,Transportation & Storage,1,2/10/2022 4:00
1611,2021,Jammu and Kashmir,Travel & Tourism,4,2/10/2022 4:00
1612,2021,Jammu and Kashmir,Waste Management,1,2/10/2022 4:00
1613,2021,Jharkhand,Aeronautics Aerospace & Defence,1,2/10/2022 4:00
1614,2021,Jharkhand,Agriculture,18,2/10/2022 4:00
1615,2021,Jharkhand,AR VR (Augmented + Virtual Reality),2,2/10/2022 4:00
1616,2021,Jharkhand,Automotive,4,2/10/2022 4:00
1617,2021,Jharkhand,Chemicals,2,2/10/2022 4:00
1618,2021,Jharkhand,Construction,16,2/10/2022 4:00
1619,2021,Jharkhand,Design,1,2/10/2022 4:00
1620,2021,Jharkhand,Education,8,2/10/2022 4:00
1621,2021,Jharkhand,Enterprise Software,1,2/10/2022 4:00
1622,2021,Jharkhand,Fashion,1,2/10/2022 4:00
1623,2021,Jharkhand,Finance Technology,2,2/10/2022 4:00
1624,2021,Jharkhand,Food & Beverages,10,2/10/2022 4:00
1625,2021,Jharkhand,Green Technology,5,2/10/2022 4:00
1626,2021,Jharkhand,Healthcare & Lifesciences,10,2/10/2022 4:00
1627,2021,Jharkhand,House-Hold Services,4,2/10/2022 4:00
1628,2021,Jharkhand,Human Resources,5,2/10/2022 4:00
1629,2021,Jharkhand,Indic Language Startups,2,2/10/2022 4:00
1630,2021,Jharkhand,Internet of Things,2,2/10/2022 4:00
1631,2021,Jharkhand,IT Services,19,2/10/2022 4:00
1632,2021,Jharkhand,Logistics,3,2/10/2022 4:00
1633,2021,Jharkhand,Marketing,1,2/10/2022 4:00
1634,2021,Jharkhand,Media & Entertainment,2,2/10/2022 4:00
1635,2021,Jharkhand,Non- Renewable Energy,18,2/10/2022 4:00
1636,2021,Jharkhand,Other Specialty Retailers,2,2/10/2022 4:00
1637,2021,Jharkhand,Others,12,2/10/2022 4:00
1638,2021,Jharkhand,Professional & Commercial Services,11,2/10/2022 4:00
1639,2021,Jharkhand,Renewable Energy,5,2/10/2022 4:00
1640,2021,Jharkhand,Retail,6,2/10/2022 4:00
1641,2021,Jharkhand,Safety,1,2/10/2022 4:00
1642,2021,Jharkhand,Security Solutions,3,2/10/2022 4:00
1643,2021,Jharkhand,Social Impact,1,2/10/2022 4:00
1644,2021,Jharkhand,Technology Hardware,3,2/10/2022 4:00
1645,2021,Jharkhand,Telecommunication & Networking,2,2/10/2022 4:00
1646,2021,Jharkhand,Textiles & Apparel,3,2/10/2022 4:00
1647,2021,Jharkhand,Toys and Games,2,2/10/2022 4:00
1648,2021,Jharkhand,Transportation & Storage,1,2/10/2022 4:00
1649,2021,Jharkhand,Waste Management,2,2/10/2022 4:00
1650,2021,Karnataka,Advertising,8,2/10/2022 4:00
1651,2021,Karnataka,Aeronautics Aerospace & Defence,34,2/10/2022 4:00
1652,2021,Karnataka,Agriculture,89,2/10/2022 4:00
1653,2021,Karnataka,AI,81,2/10/2022 4:00
1654,2021,Karnataka,Airport Operations,1,2/10/2022 4:00
1655,2021,Karnataka,Analytics,18,2/10/2022 4:00
1656,2021,Karnataka,Animation,1,2/10/2022 4:00
1657,2021,Karnataka,AR VR (Augmented + Virtual Reality),11,2/10/2022 4:00
1658,2021,Karnataka,Architecture Interior Design,20,2/10/2022 4:00
1659,2021,Karnataka,Art & Photography,4,2/10/2022 4:00
1660,2021,Karnataka,Automotive,59,2/10/2022 4:00
1661,2021,Karnataka,Biotechnology,22,2/10/2022 4:00
1662,2021,Karnataka,Chemicals,13,2/10/2022 4:00
1663,2021,Karnataka,Computer Vision,10,2/10/2022 4:00
1664,2021,Karnataka,Construction,49,2/10/2022 4:00
1665,2021,Karnataka,Design,16,2/10/2022 4:00
1666,2021,Karnataka,Education,163,2/10/2022 4:00
1667,2021,Karnataka,Enterprise Software,61,2/10/2022 4:00
1668,2021,Karnataka,Events,16,2/10/2022 4:00
1669,2021,Karnataka,Fashion,25,2/10/2022 4:00
1670,2021,Karnataka,Finance Technology,72,2/10/2022 4:00
1671,2021,Karnataka,Food & Beverages,99,2/10/2022 4:00
1672,2021,Karnataka,Green Technology,40,2/10/2022 4:00
1673,2021,Karnataka,Healthcare & Lifesciences,223,2/10/2022 4:00
1674,2021,Karnataka,House-Hold Services,7,2/10/2022 4:00
1675,2021,Karnataka,Human Resources,38,2/10/2022 4:00
1676,2021,Karnataka,Indic Language Startups,11,2/10/2022 4:00
1677,2021,Karnataka,Internet of Things,53,2/10/2022 4:00
1678,2021,Karnataka,IT Services,268,2/10/2022 4:00
