S No.,Year,State,Industry,Count
3584,2019,Goa,Retail,1
3585,2019,Goa,Safety,1
3586,2019,Goa,Security Solutions,1
3587,2019,Goa,Technology Hardware,2
3588,2019,Goa,Travel & Tourism,1
3589,2019,Gujarat,NOT SPECIFIED,1
3590,2019,Gujarat,Advertising,6
3591,2019,Gujarat,Aeronautics Aerospace & Defence,7
3592,2019,Gujarat,Agriculture,26
3593,2019,Gujarat,AI,12
3594,2019,Gujarat,Analytics,1
3595,2019,Gujarat,AR VR (Augmented + Virtual Reality),4
3596,2019,Gujarat,Architecture Interior Design,6
3597,2019,Gujarat,Art & Photography,3
3598,2019,Gujarat,Automotive,14
3599,2019,Gujarat,Chemicals,8
3600,2019,Gujarat,Computer Vision,4
3601,2019,Gujarat,Construction,26
3602,2019,Gujarat,Design,8
3603,2019,Gujarat,Education,26
3604,2019,Gujarat,Enterprise Software,14
3605,2019,Gujarat,Events,3
3606,2019,Gujarat,Fashion,12
3607,2019,Gujarat,Finance Technology,14
3608,2019,Gujarat,Food & Beverages,28
3609,2019,Gujarat,Green Technology,20
3610,2019,Gujarat,Healthcare & Lifesciences,78
3611,2019,Gujarat,House-Hold Services,4
3612,2019,Gujarat,Human Resources,7
3613,2019,Gujarat,Internet of Things,15
3614,2019,Gujarat,IT Services,70
3615,2019,Gujarat,Marketing,7
3616,2019,Gujarat,Media & Entertainment,12
3617,2019,Gujarat,Nanotechnology,4
3618,2019,Gujarat,Non- Renewable Energy,7
3619,2019,Gujarat,Other Specialty Retailers,7
3620,2019,Gujarat,Pets & Animals,2
3621,2019,Gujarat,Professional & Commercial Services,39
3622,2019,Gujarat,Real Estate,2
3623,2019,Gujarat,Renewable Energy,31
3624,2019,Gujarat,Retail,10
3625,2019,Gujarat,Robotics,7
3626,2019,Gujarat,Safety,2
3627,2019,Gujarat,Security Solutions,5
3628,2019,Gujarat,Social Impact,5
3629,2019,Gujarat,Social Network,8
3630,2019,Gujarat,Sports,7
3631,2019,Gujarat,Technology Hardware,34
3632,2019,Gujarat,Telecommunication & Networking,1
3633,2019,Gujarat,Textiles & Apparel,8
3634,2019,Gujarat,Transportation & Storage,11
3635,2019,Gujarat,Travel & Tourism,7
3636,2019,Haryana,Advertising,7
3637,2019,Haryana,Aeronautics Aerospace & Defence,5
3638,2019,Haryana,Agriculture,18
3639,2019,Haryana,AI,23
3640,2019,Haryana,Analytics,7
3641,2019,Haryana,AR VR (Augmented + Virtual Reality),6
3642,2019,Haryana,Architecture Interior Design,5
3643,2019,Haryana,Art & Photography,4
3644,2019,Haryana,Automotive,11
3645,2019,Haryana,Chemicals,1
3646,2019,Haryana,Construction,36
3647,2019,Haryana,Design,6
3648,2019,Haryana,Education,61
3649,2019,Haryana,Enterprise Software,18
3650,2019,Haryana,Events,1
3651,2019,Haryana,Fashion,13
3652,2019,Haryana,Finance Technology,26
3653,2019,Haryana,Food & Beverages,35
3654,2019,Haryana,Green Technology,26
3655,2019,Haryana,Healthcare & Lifesciences,58
3656,2019,Haryana,House-Hold Services,7
3657,2019,Haryana,Human Resources,17
3658,2019,Haryana,Internet of Things,11
3659,2019,Haryana,IT Services,87
3660,2019,Haryana,Marketing,24
3661,2019,Haryana,Media & Entertainment,12
3662,2019,Haryana,Nanotechnology,1
3663,2019,Haryana,Non- Renewable Energy,2
3664,2019,Haryana,Other Specialty Retailers,4
3665,2019,Haryana,Pets & Animals,2
3666,2019,Haryana,Professional & Commercial Services,29
3667,2019,Haryana,Real Estate,6
3668,2019,Haryana,Renewable Energy,23
3669,2019,Haryana,Retail,21
3670,2019,Haryana,Robotics,1
3671,2019,Haryana,Safety,2
3672,2019,Haryana,Security Solutions,6
3673,2019,Haryana,Social Impact,5
3674,2019,Haryana,Social Network,10
3675,2019,Haryana,Sports,7
3676,2019,Haryana,Technology Hardware,17
3677,2019,Haryana,Telecommunication & Networking,10
3678,2019,Haryana,Textiles & Apparel,8
3679,2019,Haryana,Transportation & Storage,19
3680,2019,Haryana,Travel & Tourism,23
3681,2019,Himachal Pradesh,Construction,4
3682,2019,Himachal Pradesh,Education,1
3683,2019,Himachal Pradesh,Food & Beverages,1
3684,2019,Himachal Pradesh,Green Technology,1
3685,2019,Himachal Pradesh,Healthcare & Lifesciences,2
3686,2019,Himachal Pradesh,Human Resources,1
3687,2019,Himachal Pradesh,Internet of Things,1
3688,2019,Himachal Pradesh,IT Services,7
3689,2019,Himachal Pradesh,Marketing,1
3690,2019,Himachal Pradesh,Professional & Commercial Services,3
3691,2019,Himachal Pradesh,Renewable Energy,1
3692,2019,Himachal Pradesh,Retail,1
3693,2019,Himachal Pradesh,Security Solutions,1
3694,2019,Himachal Pradesh,Transportation & Storage,1
3695,2019,Himachal Pradesh,Travel & Tourism,3
3696,2019,Jammu and Kashmir,Agriculture,2
3697,2019,Jammu and Kashmir,Animation,1
3698,2019,Jammu and Kashmir,AR VR (Augmented + Virtual Reality),1
3699,2019,Jammu and Kashmir,Automotive,3
3700,2019,Jammu and Kashmir,Construction,4
3701,2019,Jammu and Kashmir,Education,2
3702,2019,Jammu and Kashmir,Events,1
3703,2019,Jammu and Kashmir,Green Technology,1
3704,2019,Jammu and Kashmir,Healthcare & Lifesciences,5
3705,2019,Jammu and Kashmir,IT Services,6
3706,2019,Jammu and Kashmir,Marketing,1
3707,2019,Jammu and Kashmir,Other Specialty Retailers,1
3708,2019,Jammu and Kashmir,Professional & Commercial Services,2
3709,2019,Jammu and Kashmir,Real Estate,1
3710,2019,Jammu and Kashmir,Renewable Energy,1
3711,2019,Jammu and Kashmir,Safety,1
3712,2019,Jammu and Kashmir,Security Solutions,2
3713,2019,Jammu and Kashmir,Telecommunication & Networking,1
3714,2019,Jammu and Kashmir,Textiles & Apparel,1
3715,2019,Jammu and Kashmir,Transportation & Storage,1
3716,2019,Jharkhand,Advertising,2
3717,2019,Jharkhand,Agriculture,3
3718,2019,Jharkhand,AI,1
3719,2019,Jharkhand,Architecture Interior Design,1
3720,2019,Jharkhand,Art & Photography,1
3721,2019,Jharkhand,Automotive,5
3722,2019,Jharkhand,Chemicals,2
3723,2019,Jharkhand,Construction,6
3724,2019,Jharkhand,Education,7
3725,2019,Jharkhand,Enterprise Software,1
3726,2019,Jharkhand,Food & Beverages,6
3727,2019,Jharkhand,Green Technology,4
3728,2019,Jharkhand,Healthcare & Lifesciences,4
3729,2019,Jharkhand,House-Hold Services,2
3730,2019,Jharkhand,Human Resources,1
3731,2019,Jharkhand,Internet of Things,6
3732,2019,Jharkhand,IT Services,13
3733,2019,Jharkhand,Marketing,4
3734,2019,Jharkhand,Media & Entertainment,2
3735,2019,Jharkhand,Professional & Commercial Services,2
3736,2019,Jharkhand,Real Estate,1
3737,2019,Jharkhand,Renewable Energy,3
3738,2019,Jharkhand,Retail,1
3739,2019,Jharkhand,Safety,1
3740,2019,Jharkhand,Security Solutions,2
3741,2019,Jharkhand,Social Network,1
3742,2019,Jharkhand,Textiles & Apparel,2
3743,2019,Jharkhand,Transportation & Storage,2
3744,2019,Jharkhand,Travel & Tourism,3
3745,2019,Karnataka,Advertising,15
3746,2019,Karnataka,Aeronautics Aerospace & Defence,21
3747,2019,Karnataka,Agriculture,78
3748,2019,Karnataka,AI,82
3749,2019,Karnataka,Analytics,27
3750,2019,Karnataka,Animation,1
3751,2019,Karnataka,AR VR (Augmented + Virtual Reality),19
3752,2019,Karnataka,Architecture Interior Design,10
3753,2019,Karnataka,Art & Photography,4
3754,2019,Karnataka,Automotive,22
3755,2019,Karnataka,Chemicals,4
3756,2019,Karnataka,Computer Vision,12
3757,2019,Karnataka,Construction,25
3758,2019,Karnataka,Dating Matrimonial,3
3759,2019,Karnataka,Design,14
3760,2019,Karnataka,Education,111
3761,2019,Karnataka,Enterprise Software,73
3762,2019,Karnataka,Events,4
3763,2019,Karnataka,Fashion,10
3764,2019,Karnataka,Finance Technology,84
3765,2019,Karnataka,Food & Beverages,78
3766,2019,Karnataka,Green Technology,56
3767,2019,Karnataka,Healthcare & Lifesciences,173
3768,2019,Karnataka,House-Hold Services,9
3769,2019,Karnataka,Human Resources,32
3770,2019,Karnataka,Internet of Things,69
3771,2019,Karnataka,IT Services,243
3772,2019,Karnataka,Marketing,37
3773,2019,Karnataka,Media & Entertainment,32
3774,2019,Karnataka,Nanotechnology,7
3775,2019,Karnataka,Non- Renewable Energy,3
3776,2019,Karnataka,Other Specialty Retailers,8
3777,2019,Karnataka,Pets & Animals,4
3778,2019,Karnataka,Professional & Commercial Services,43
3779,2019,Karnataka,Real Estate,12
3780,2019,Karnataka,Renewable Energy,22
3781,2019,Karnataka,Retail,46
3782,2019,Karnataka,Robotics,16
3783,2019,Karnataka,Safety,1
3784,2019,Karnataka,Security Solutions,15
3785,2019,Karnataka,Social Impact,12
3786,2019,Karnataka,Social Network,13
3787,2019,Karnataka,Sports,7
3788,2019,Karnataka,Technology Hardware,57
3789,2019,Karnataka,Telecommunication & Networking,13
3790,2019,Karnataka,Textiles & Apparel,12
3791,2019,Karnataka,Transportation & Storage,32
3792,2019,Karnataka,Travel & Tourism,44
3793,2019,Kerala,Advertising,9
3794,2019,Kerala,Aeronautics Aerospace & Defence,3
3795,2019,Kerala,Agriculture,19
3796,2019,Kerala,AI,27
3797,2019,Kerala,Analytics,9
3798,2019,Kerala,Animation,2
3799,2019,Kerala,AR VR (Augmented + Virtual Reality),12
3800,2019,Kerala,Architecture Interior Design,1
3801,2019,Kerala,Art & Photography,1
3802,2019,Kerala,Automotive,7
3803,2019,Kerala,Chemicals,1
3804,2019,Kerala,Computer Vision,1
3805,2019,Kerala,Construction,11
3806,2019,Kerala,Design,5
3807,2019,Kerala,Education,43
3808,2019,Kerala,Enterprise Software,27
3809,2019,Kerala,Events,2
3810,2019,Kerala,Fashion,5
3811,2019,Kerala,Finance Technology,10
3812,2019,Kerala,Food & Beverages,20
3813,2019,Kerala,Green Technology,22
3814,2019,Kerala,Healthcare & Lifesciences,45
3815,2019,Kerala,House-Hold Services,5
3816,2019,Kerala,Human Resources,5
3817,2019,Kerala,Internet of Things,21
3818,2019,Kerala,IT Services,190
3819,2019,Kerala,Marketing,16
3820,2019,Kerala,Media & Entertainment,14
3821,2019,Kerala,Other Specialty Retailers,2
3822,2019,Kerala,Professional & Commercial Services,16
3823,2019,Kerala,Real Estate,1
3824,2019,Kerala,Renewable Energy,9
3825,2019,Kerala,Retail,10
3826,2019,Kerala,Robotics,11
3827,2019,Kerala,Safety,1
3828,2019,Kerala,Security Solutions,4
3829,2019,Kerala,Social Impact,3
3830,2019,Kerala,Social Network,7
3831,2019,Kerala,Sports,4
3832,2019,Kerala,Technology Hardware,35
3833,2019,Kerala,Telecommunication & Networking,4
3834,2019,Kerala,Textiles & Apparel,4
3835,2019,Kerala,Transportation & Storage,6
3836,2019,Kerala,Travel & Tourism,16
3837,2019,Madhya Pradesh,Advertising,3
3838,2019,Madhya Pradesh,Aeronautics Aerospace & Defence,2
3839,2019,Madhya Pradesh,Agriculture,22
3840,2019,Madhya Pradesh,AI,4
3841,2019,Madhya Pradesh,Analytics,1
3842,2019,Madhya Pradesh,Animation,1
3843,2019,Madhya Pradesh,Architecture Interior Design,3
3844,2019,Madhya Pradesh,Art & Photography,1
3845,2019,Madhya Pradesh,Automotive,6
3846,2019,Madhya Pradesh,Chemicals,1
3847,2019,Madhya Pradesh,Computer Vision,1
3848,2019,Madhya Pradesh,Construction,18
3849,2019,Madhya Pradesh,Education,27
3850,2019,Madhya Pradesh,Enterprise Software,7
3851,2019,Madhya Pradesh,Events,4
3852,2019,Madhya Pradesh,Fashion,4
3853,2019,Madhya Pradesh,Finance Technology,7
3854,2019,Madhya Pradesh,Food & Beverages,22
3855,2019,Madhya Pradesh,Green Technology,16
3856,2019,Madhya Pradesh,Healthcare & Lifesciences,19
3857,2019,Madhya Pradesh,House-Hold Services,4
3858,2019,Madhya Pradesh,Human Resources,8
3859,2019,Madhya Pradesh,Internet of Things,4
3860,2019,Madhya Pradesh,IT Services,49
3861,2019,Madhya Pradesh,Marketing,8
3862,2019,Madhya Pradesh,Media & Entertainment,4
3863,2019,Madhya Pradesh,Non- Renewable Energy,2
